Date,HomeTeam,AwayTeam,FTHomeGoal,FTAwayGoal,FTWinner,HTHomeGoal,HTAwayGoal,HTWinner,HomeShots,AwaysShots,HomeTargetShots,AwayTargetShots,HomeFouls,AwayFouls,HomeCorner,AwayCorner,HomeYellow,AwayYellow,HomeRed,AwayRed
12/16/12,Chievo,Roma,1,0,H,0,0,D,9,14,5,2,10,7,5,8,1,2,0,0
12/16/12,Fiorentina,Siena,4,1,H,3,0,H,16,12,5,4,15,18,7,4,2,4,0,1
12/16/12,Genoa,Torino,1,1,D,1,1,D,15,12,6,3,18,15,8,7,3,3,0,0
12/16/12,Juventus,Atalanta,3,0,H,3,0,H,30,6,12,2,9,9,7,8,0,0,0,1
12/16/12,Milan,Pescara,4,1,H,1,0,H,15,12,8,5,13,13,9,5,2,2,0,0
12/16/12,Napoli,Bologna,2,3,A,0,1,A,25,11,9,4,13,16,8,5,2,3,0,0
12/16/12,Parma,Cagliari,4,1,H,1,1,D,14,6,8,5,15,15,3,6,4,6,0,0
12/21/12,Cagliari,Juventus,1,3,A,1,0,H,5,30,2,10,23,15,1,6,4,2,1,0
12/21/12,Pescara,Catania,2,1,H,1,1,D,11,19,3,4,13,18,5,7,1,2,0,0
12/22/12,Atalanta,Udinese,1,1,D,1,1,D,13,7,5,3,16,15,4,2,2,4,0,0
12/22/12,Bologna,Parma,1,2,A,0,0,D,12,16,4,8,10,25,7,3,2,4,0,0
12/22/12,Inter,Genoa,1,1,D,0,0,D,15,8,4,2,11,19,7,2,2,2,0,0
12/22/12,Palermo,Fiorentina,0,3,A,0,0,D,7,18,1,10,14,15,2,10,3,4,0,0
12/22/12,Roma,Milan,4,2,H,3,0,H,13,20,7,10,15,19,4,8,2,3,1,0
12/22/12,Sampdoria,Lazio,0,1,A,0,1,A,11,9,2,1,12,22,7,3,2,3,0,0
12/22/12,Siena,Napoli,0,2,A,0,0,D,2,11,0,5,12,14,2,7,1,0,1,0
12/22/12,Torino,Chievo,2,0,H,2,0,H,8,4,2,1,11,11,2,3,4,2,0,0
1/5/13,Catania,Torino,0,0,D,0,0,D,13,11,6,2,15,25,5,4,2,5,1,0
1/5/13,Lazio,Cagliari,2,1,H,0,0,D,19,10,8,4,14,17,7,1,1,2,0,2
1/6/13,Chievo,Atalanta,1,0,H,1,0,H,9,10,2,3,19,14,4,7,1,3,0,0
1/6/13,Fiorentina,Pescara,0,2,A,0,0,D,29,6,15,3,14,23,9,2,1,5,0,0
1/6/13,Genoa,Bologna,2,0,H,0,0,D,10,11,4,2,16,12,1,3,3,5,0,1
1/6/13,Juventus,Sampdoria,1,2,A,1,0,H,18,10,7,4,16,12,14,3,4,4,0,1
1/6/13,Milan,Siena,2,1,H,0,0,D,11,4,3,3,14,22,5,3,2,5,0,0
1/6/13,Napoli,Roma,4,1,H,1,0,H,8,25,6,8,17,14,7,10,3,1,0,1
1/6/13,Parma,Palermo,2,1,H,0,0,D,10,17,4,6,18,10,4,9,4,4,0,0
1/6/13,Udinese,Inter,3,0,H,0,0,D,14,13,5,4,15,11,4,9,3,2,0,1
1/12/13,Bologna,Chievo,4,0,H,2,0,H,10,11,5,2,18,19,4,5,2,5,0,0
1/12/13,Inter,Pescara,2,0,H,1,0,H,17,10,4,2,9,9,5,4,2,2,0,0
1/13/13,Cagliari,Genoa,2,1,H,0,0,D,20,9,5,5,19,22,6,5,3,3,0,1
1/13/13,Catania,Roma,1,0,H,0,0,D,15,14,4,2,19,19,6,4,4,3,0,0
1/13/13,Lazio,Atalanta,2,0,H,0,0,D,13,7,4,1,15,14,8,4,2,4,0,1
1/13/13,Napoli,Palermo,3,0,H,2,0,H,13,10,4,3,14,16,8,3,0,2,0,0
1/13/13,Parma,Juventus,1,1,D,0,0,D,10,18,2,9,14,8,3,9,2,1,0,0
1/13/13,Sampdoria,Milan,0,0,D,0,0,D,12,14,5,5,12,12,10,9,1,2,0,0
1/13/13,Torino,Siena,3,2,H,3,1,H,6,15,3,7,13,17,0,12,1,4,0,0
1/13/13,Udinese,Fiorentina,3,1,H,1,1,D,12,21,5,2,7,13,5,5,3,3,0,0
1/19/13,Juventus,Udinese,4,0,H,1,0,H,20,10,8,2,7,9,8,5,1,2,0,0
1/19/13,Milan,Bologna,2,1,H,0,0,D,24,6,7,2,16,9,9,1,1,3,0,0
1/19/13,Palermo,Lazio,2,2,D,0,1,A,13,14,3,6,14,12,6,2,3,3,0,0
1/20/13,Atalanta,Cagliari,1,1,D,0,1,A,15,8,3,1,12,14,7,2,1,2,1,0
1/20/13,Chievo,Parma,1,1,D,0,1,A,10,7,6,1,12,10,11,2,2,2,0,0
1/20/13,Fiorentina,Napoli,1,1,D,1,1,D,14,10,3,5,20,17,4,3,3,3,0,0
1/20/13,Genoa,Catania,0,2,A,0,1,A,14,10,4,4,14,19,6,3,1,1,0,0
1/20/13,Pescara,Torino,0,2,A,0,2,A,11,12,2,5,24,15,2,3,3,3,1,0
1/20/13,Roma,Inter,1,1,D,1,1,D,16,16,3,2,10,14,2,6,3,6,0,0
1/20/13,Siena,Sampdoria,1,0,H,0,0,D,9,6,3,1,17,9,8,2,3,0,0,0
1/26/13,Juventus,Genoa,1,1,D,0,0,D,16,8,6,1,10,17,8,1,2,4,0,0
1/26/13,Lazio,Chievo,0,1,A,0,0,D,17,6,6,2,15,11,6,3,3,1,0,0
1/27/13,Atalanta,Milan,0,1,A,0,1,A,8,15,1,3,14,13,7,7,5,4,1,0
1/27/13,Bologna,Roma,3,3,D,2,2,D,13,14,9,7,23,21,7,3,5,3,0,0
1/27/13,Cagliari,Palermo,1,1,D,0,1,A,18,9,7,2,14,20,12,4,3,5,0,1
1/27/13,Catania,Fiorentina,2,1,H,0,1,A,5,14,3,3,26,12,1,4,6,2,0,1
1/27/13,Inter,Torino,2,2,D,1,1,D,14,12,4,5,16,10,7,3,1,1,0,0
1/27/13,Parma,Napoli,1,2,A,0,1,A,19,16,4,8,17,12,13,6,5,3,0,0
1/27/13,Sampdoria,Pescara,6,0,H,2,0,H,20,2,10,0,11,23,8,0,1,2,0,0
1/27/13,Udinese,Siena,1,0,H,1,0,H,8,9,3,1,20,22,4,4,5,2,0,0
2/1/13,Roma,Cagliari,2,4,A,1,1,D,31,10,8,4,10,16,7,2,3,2,0,0
2/2/13,Napoli,Catania,2,0,H,2,0,H,14,14,3,2,16,20,4,10,3,1,0,0
2/2/13,Torino,Sampdoria,0,0,D,0,0,D,10,7,2,0,14,17,5,3,1,1,0,0
2/3/13,Chievo,Juventus,1,2,A,0,2,A,9,18,3,6,20,12,0,4,2,1,0,0
2/3/13,Fiorentina,Parma,2,0,H,1,0,H,13,14,7,4,8,13,9,4,1,3,0,0
2/3/13,Genoa,Lazio,3,2,H,2,0,H,9,11,4,3,21,18,3,6,3,2,0,0
2/3/13,Milan,Udinese,2,1,H,1,0,H,22,6,9,1,15,17,10,1,1,4,0,0
2/3/13,Palermo,Atalanta,1,2,A,0,0,D,17,10,6,5,19,14,4,2,1,3,0,0
2/3/13,Pescara,Bologna,2,3,A,2,1,H,9,20,2,6,27,18,4,5,4,1,0,0
2/3/13,Siena,Inter,3,1,H,2,1,H,14,17,6,7,13,11,4,8,2,1,0,1
2/9/13,Juventus,Fiorentina,2,0,H,2,0,H,17,12,7,4,16,17,4,5,2,3,0,0
2/9/13,Lazio,Napoli,1,1,D,1,0,H,20,14,6,7,15,14,8,5,5,3,0,0
2/10/13,Atalanta,Catania,0,0,D,0,0,D,10,11,1,4,17,22,5,3,5,3,0,0
2/10/13,Bologna,Siena,1,1,D,1,1,D,13,8,3,1,14,22,5,3,2,3,0,0
2/10/13,Cagliari,Milan,1,1,D,1,0,H,11,16,2,7,17,15,4,4,3,3,1,0
2/10/13,Inter,Chievo,3,1,H,2,1,H,14,10,9,1,12,11,8,3,2,1,0,0
2/10/13,Palermo,Pescara,1,1,D,0,0,D,15,11,3,4,9,14,7,3,1,2,0,0
2/10/13,Parma,Genoa,0,0,D,0,0,D,16,10,4,3,27,14,9,3,2,1,0,0
2/10/13,Sampdoria,Roma,3,1,H,0,0,D,10,18,6,5,5,9,7,4,1,2,0,0
2/10/13,Udinese,Torino,1,0,H,1,0,H,15,9,5,1,16,14,2,6,0,3,0,0
2/15/13,Milan,Parma,2,1,H,1,0,H,13,11,6,2,18,18,3,7,1,1,0,0
2/16/13,Chievo,Palermo,1,1,D,0,1,A,7,4,2,1,23,17,4,5,2,2,0,0
2/16/13,Roma,Juventus,1,0,H,0,0,D,10,5,5,3,11,19,4,7,2,3,0,0
2/17/13,Catania,Bologna,1,0,H,1,0,H,11,10,8,4,20,12,6,4,1,2,0,0
2/17/13,Fiorentina,Inter,4,1,H,2,0,H,18,6,11,2,11,15,6,3,3,4,0,0
2/17/13,Genoa,Udinese,1,0,H,1,0,H,9,12,5,4,17,11,3,5,2,2,0,0
2/17/13,Napoli,Sampdoria,0,0,D,0,0,D,12,7,6,4,17,14,6,2,2,1,0,0
2/17/13,Pescara,Cagliari,0,2,A,0,0,D,6,11,2,8,24,25,0,3,4,2,0,0
2/17/13,Torino,Atalanta,2,1,H,1,0,H,17,2,9,1,13,17,7,2,1,3,0,0
2/18/13,Siena,Lazio,3,0,H,2,0,H,4,15,3,8,17,14,3,5,0,2,0,0
2/23/13,Palermo,Genoa,0,0,D,0,0,D,11,9,2,5,19,18,3,5,3,5,1,0
2/24/13,Atalanta,Roma,2,3,A,2,2,D,9,11,4,5,17,16,3,5,3,1,1,0
2/24/13,Cagliari,Torino,4,3,H,1,0,H,12,10,5,6,13,21,4,6,2,2,0,2
2/24/13,Inter,Milan,1,1,D,0,1,A,13,19,4,6,17,17,1,4,2,4,0,0
2/24/13,Juventus,Siena,3,0,H,1,0,H,19,5,6,2,7,5,6,2,1,1,0,0
2/24/13,Parma,Catania,1,2,A,0,2,A,11,11,3,4,20,16,8,3,1,1,0,1
2/24/13,Sampdoria,Chievo,2,0,H,1,0,H,14,11,4,3,9,17,7,6,2,3,0,0
2/25/13,Lazio,Pescara,2,0,H,2,0,H,13,5,4,1,11,8,3,3,0,0,0,0
2/25/13,Udinese,Napoli,0,0,D,0,0,D,9,8,1,1,13,21,4,3,1,4,0,0
2/26/13,Bologna,Fiorentina,2,1,H,0,1,A,14,17,6,3,19,12,4,1,3,2,0,0
3/1/13,Napoli,Juventus,1,1,D,1,1,D,20,13,8,5,13,8,10,4,4,2,0,0
3/2/13,Milan,Lazio,3,0,H,2,0,H,22,9,7,3,12,14,7,3,3,2,0,1
3/3/13,Bologna,Cagliari,3,0,H,2,0,H,16,4,7,1,16,14,4,6,2,5,0,1
3/3/13,Catania,Inter,2,3,A,2,0,H,14,16,4,6,24,13,0,4,4,2,0,0
3/3/13,Fiorentina,Chievo,2,1,H,1,1,D,26,11,5,1,9,16,5,3,2,1,0,0
3/3/13,Pescara,Udinese,0,1,A,0,1,A,19,11,4,5,16,17,6,5,2,2,0,0
3/3/13,Roma,Genoa,3,1,H,1,1,D,10,19,3,7,9,18,5,14,4,2,0,1
3/3/13,Sampdoria,Parma,1,0,H,0,0,D,11,9,3,2,15,20,8,3,3,5,0,0
3/3/13,Siena,Atalanta,0,2,A,0,1,A,12,11,1,3,15,18,5,6,0,3,0,0
3/3/13,Torino,Palermo,0,0,D,0,0,D,9,12,1,2,14,17,8,2,3,2,0,0
3/8/13,Genoa,Milan,0,2,A,0,1,A,19,8,7,5,15,14,7,2,3,2,0,1
3/9/13,Udinese,Roma,1,1,D,0,1,A,5,9,3,4,16,14,2,5,2,3,1,0
3/10/13,Atalanta,Pescara,2,1,H,1,1,D,9,5,3,1,10,20,3,3,4,2,0,0
3/10/13,Cagliari,Sampdoria,3,1,H,1,0,H,11,12,6,3,22,14,3,6,1,1,1,0
3/10/13,Chievo,Napoli,2,0,H,2,0,H,10,15,5,4,20,14,3,14,2,1,0,0
3/10/13,Inter,Bologna,0,1,A,0,0,D,15,11,4,3,14,10,11,4,2,2,0,0
3/10/13,Juventus,Catania,1,0,H,0,0,D,16,6,5,1,16,23,6,1,1,3,0,0
3/10/13,Lazio,Fiorentina,0,2,A,0,1,A,16,8,6,3,20,10,6,2,4,1,0,0
3/10/13,Palermo,Siena,1,2,A,1,0,H,16,10,3,3,14,15,10,7,4,3,0,0
3/10/13,Parma,Torino,4,1,H,0,0,D,21,12,10,3,16,5,8,0,2,0,0,0
3/16/13,Bologna,Juventus,0,2,A,0,0,D,12,16,3,5,18,17,4,3,3,3,0,0
3/16/13,Catania,Udinese,3,1,H,0,0,D,12,15,5,3,16,15,1,4,2,1,1,0
3/17/13,Fiorentina,Genoa,3,2,H,1,0,H,21,9,6,3,15,17,12,3,2,3,0,1
3/17/13,Milan,Palermo,2,0,H,1,0,H,12,9,4,3,16,15,6,5,1,1,0,0
3/17/13,Napoli,Atalanta,3,2,H,1,1,D,28,6,9,2,15,17,14,1,2,3,0,0
3/17/13,Pescara,Chievo,0,2,A,0,0,D,14,14,2,3,12,21,2,3,4,1,0,0
3/17/13,Roma,Parma,2,0,H,1,0,H,13,12,5,3,6,21,7,13,0,3,0,0
3/17/13,Siena,Cagliari,0,0,D,0,0,D,7,8,2,1,16,10,2,2,1,1,0,0
3/17/13,Torino,Lazio,1,0,H,0,0,D,11,5,4,2,21,18,2,2,2,0,0,1
3/30/13,Atalanta,Sampdoria,0,0,D,0,0,D,9,13,2,1,22,12,4,4,1,3,1,0
3/30/13,Cagliari,Fiorentina,2,1,H,2,0,H,9,23,5,3,19,13,5,11,3,2,0,0
3/30/13,Chievo,Milan,0,1,A,0,1,A,7,14,2,9,17,11,4,4,4,1,1,0
3/30/13,Genoa,Siena,2,2,D,1,1,D,16,5,8,3,17,16,5,2,6,2,0,0
3/30/13,Inter,Juventus,1,2,A,0,1,A,12,10,6,5,19,11,11,3,3,3,1,0
3/30/13,Lazio,Catania,2,1,H,0,0,D,17,4,5,1,13,21,16,5,2,3,0,0
3/30/13,Palermo,Roma,2,0,H,2,0,H,18,19,4,8,16,11,6,6,3,2,0,0
3/30/13,Parma,Pescara,3,0,H,1,0,H,20,6,8,1,18,11,9,1,1,1,0,0
3/30/13,Torino,Napoli,3,5,A,1,1,D,12,15,4,8,16,15,10,8,4,1,0,0
3/30/13,Udinese,Bologna,0,0,D,0,0,D,16,9,5,1,19,20,6,2,1,6,0,0
4/3/13,Sampdoria,Inter,0,2,A,0,1,A,18,9,9,3,9,20,9,5,2,2,0,0
4/6/13,Bologna,Torino,2,2,D,0,1,A,17,19,5,7,16,12,10,7,2,2,0,0
4/6/13,Juventus,Pescara,2,1,H,0,0,D,31,4,13,2,9,17,6,2,2,2,0,1
4/7/13,Catania,Cagliari,0,0,D,0,0,D,18,12,3,0,17,19,6,4,1,5,0,0
4/7/13,Fiorentina,Milan,2,2,D,0,1,A,9,14,4,7,23,14,2,3,3,4,1,0
4/7/13,Inter,Atalanta,3,4,A,1,0,H,18,14,6,5,12,13,10,3,2,2,0,1
4/7/13,Napoli,Genoa,2,0,H,2,0,H,19,14,9,7,13,9,7,5,1,3,0,0
4/7/13,Sampdoria,Palermo,1,3,A,1,1,D,9,15,3,5,16,16,3,4,2,1,0,0
4/7/13,Siena,Parma,0,0,D,0,0,D,9,12,0,5,14,16,5,5,2,3,0,0
4/7/13,Udinese,Chievo,3,1,H,2,1,H,14,8,8,4,14,22,5,4,3,6,0,0
4/8/13,Roma,Lazio,1,1,D,0,1,A,14,20,6,5,17,17,5,6,4,3,0,1
4/13/13,Atalanta,Fiorentina,0,2,A,0,0,D,7,13,4,6,20,15,5,1,3,3,1,0
4/13/13,Pescara,Siena,2,3,A,0,2,A,20,25,9,10,12,12,8,8,2,2,0,0
4/14/13,Cagliari,Inter,2,0,H,0,0,D,11,19,4,4,10,16,2,10,3,3,0,0
4/14/13,Chievo,Catania,0,0,D,0,0,D,8,7,2,2,13,20,8,2,1,2,0,0
4/14/13,Genoa,Sampdoria,1,1,D,0,1,A,9,3,1,1,21,17,7,2,5,3,0,1
4/14/13,Milan,Napoli,1,1,D,1,1,D,14,11,5,3,19,11,4,6,2,5,1,0
4/14/13,Palermo,Bologna,1,1,D,1,1,D,16,9,6,3,17,15,8,5,4,4,0,0
4/14/13,Parma,Udinese,0,3,A,0,2,A,15,14,3,5,21,15,9,1,1,1,0,0
4/14/13,Torino,Roma,1,2,A,1,1,D,17,11,4,4,9,15,8,5,3,2,0,1
4/15/13,Lazio,Juventus,0,2,A,0,2,A,20,17,2,5,18,11,9,3,2,2,0,0
4/20/13,Genoa,Atalanta,1,1,D,1,1,D,17,3,4,2,17,29,6,2,4,5,0,0
4/20/13,Udinese,Lazio,1,0,H,1,0,H,12,7,3,3,15,13,6,2,2,3,0,0
4/21/13,Bologna,Sampdoria,1,1,D,1,0,H,14,13,6,6,24,20,6,5,2,5,0,0
4/21/13,Catania,Palermo,1,1,D,0,0,D,22,10,7,4,18,18,7,5,2,3,1,0
4/21/13,Fiorentina,Torino,4,3,H,3,1,H,14,9,6,4,11,15,3,7,1,2,0,1
4/21/13,Inter,Parma,1,0,H,0,0,D,9,13,2,5,8,13,4,8,1,2,0,0
4/21/13,Juventus,Milan,1,0,H,0,0,D,13,11,5,6,10,19,7,1,0,3,0,0
4/21/13,Napoli,Cagliari,3,2,H,0,1,A,21,12,7,3,14,20,10,2,3,5,0,0
4/21/13,Roma,Pescara,1,1,D,0,1,A,22,15,6,5,15,15,17,1,2,3,0,0
4/21/13,Siena,Chievo,0,1,A,0,1,A,15,8,4,5,15,19,15,4,5,6,0,0
4/27/13,Atalanta,Bologna,1,1,D,0,0,D,13,9,6,3,14,19,9,4,1,2,0,0
4/27/13,Cagliari,Udinese,0,1,A,0,0,D,10,8,0,2,25,14,4,2,5,3,1,0
4/27/13,Pescara,Napoli,0,3,A,0,0,D,11,20,2,10,13,7,4,6,2,1,0,0
4/28/13,Chievo,Genoa,0,1,A,0,0,D,9,10,1,3,15,18,6,8,4,1,0,0
4/28/13,Milan,Catania,4,2,H,1,1,D,38,7,13,3,9,23,13,2,3,5,0,0
4/28/13,Palermo,Inter,1,0,H,1,0,H,14,17,8,4,6,11,3,7,4,3,0,0
4/28/13,Parma,Lazio,0,0,D,0,0,D,13,10,3,2,15,15,5,8,5,1,0,1
4/28/13,Roma,Siena,4,0,H,3,0,H,14,17,6,3,8,9,3,5,1,1,0,0
4/28/13,Sampdoria,Fiorentina,0,3,A,0,2,A,13,15,2,6,13,13,3,8,2,3,1,0
4/28/13,Torino,Juventus,0,2,A,0,0,D,3,14,2,4,25,10,2,4,2,1,1,0
5/4/13,Chievo,Cagliari,0,0,D,0,0,D,11,8,1,1,23,20,7,2,2,2,0,0
5/4/13,Fiorentina,Roma,0,1,A,0,0,D,27,11,3,3,18,23,12,2,2,3,0,0
5/5/13,Catania,Siena,3,0,H,1,0,H,13,10,5,3,11,15,2,5,1,1,0,1
5/5/13,Genoa,Pescara,4,1,H,2,1,H,20,10,7,1,11,13,8,4,0,1,0,0
5/5/13,Juventus,Palermo,1,0,H,0,0,D,18,7,6,1,12,9,7,4,2,0,1,0
5/5/13,Lazio,Bologna,6,0,H,4,0,H,20,12,8,2,13,17,1,9,1,3,0,0
5/5/13,Milan,Torino,1,0,H,0,0,D,21,8,7,3,10,15,14,3,4,0,0,0
5/5/13,Napoli,Inter,3,1,H,2,1,H,16,11,9,5,12,17,5,6,1,3,0,0
5/5/13,Parma,Atalanta,2,0,H,1,0,H,17,11,7,4,20,7,8,6,4,1,0,0
5/5/13,Udinese,Sampdoria,3,1,H,1,1,D,13,12,5,5,14,19,0,5,5,2,0,0
5/7/13,Roma,Chievo,0,1,A,0,0,D,19,10,4,3,11,15,18,2,1,3,0,0
5/8/13,Atalanta,Juventus,0,1,A,0,1,A,20,14,3,3,11,10,3,5,4,1,0,0
5/8/13,Bologna,Napoli,0,3,A,0,0,D,19,10,3,4,23,14,3,0,4,2,0,0
5/8/13,Cagliari,Parma,0,1,A,0,0,D,14,16,6,5,15,15,9,5,0,1,0,0
5/8/13,Inter,Lazio,1,3,A,1,2,A,25,10,8,4,10,16,11,6,3,1,0,0
5/8/13,Palermo,Udinese,2,3,A,1,1,D,15,15,4,8,25,13,4,8,5,1,0,0
5/8/13,Pescara,Milan,0,4,A,0,2,A,3,13,0,5,20,14,3,7,1,0,0,0
5/8/13,Sampdoria,Catania,1,1,D,1,0,H,20,3,6,1,13,17,5,1,1,4,0,0
5/8/13,Siena,Fiorentina,0,1,A,0,1,A,8,14,1,4,16,11,4,7,6,2,0,0
5/8/13,Torino,Genoa,0,0,D,0,0,D,7,3,2,1,9,12,5,1,0,2,0,0
5/11/13,Catania,Pescara,1,0,H,0,0,D,21,10,5,2,9,26,5,3,1,4,0,0
5/11/13,Juventus,Cagliari,1,1,D,0,1,A,20,8,5,1,9,10,11,3,1,1,0,0
5/12/13,Chievo,Torino,1,1,D,1,1,D,8,14,3,6,11,12,7,7,3,1,0,0
5/12/13,Fiorentina,Palermo,1,0,H,1,0,H,15,16,6,2,9,19,7,9,1,4,0,0
5/12/13,Genoa,Inter,0,0,D,0,0,D,13,9,4,2,9,8,7,2,1,1,0,0
5/12/13,Lazio,Sampdoria,2,0,H,1,0,H,12,10,7,3,15,13,6,3,1,3,0,1
5/12/13,Milan,Roma,0,0,D,0,0,D,14,17,4,8,16,14,4,8,3,3,1,1
5/12/13,Napoli,Siena,2,1,H,0,1,A,18,12,10,3,7,18,6,7,1,0,0,0
5/12/13,Parma,Bologna,0,2,A,0,1,A,15,10,7,2,23,14,13,2,2,3,0,0
5/12/13,Udinese,Atalanta,2,1,H,1,1,D,19,14,6,5,7,18,2,1,0,1,0,0
5/18/13,Sampdoria,Juventus,3,2,H,1,1,D,10,26,4,12,9,8,5,8,1,0,0,0
5/19/13,Atalanta,Chievo,2,2,D,1,0,H,12,18,6,4,22,18,3,5,6,1,0,0
5/19/13,Bologna,Genoa,0,0,D,0,0,D,34,7,6,2,17,15,11,4,1,2,0,0
5/19/13,Cagliari,Lazio,1,0,H,0,0,D,13,11,5,3,14,14,3,6,1,1,0,0
5/19/13,Inter,Udinese,2,5,A,1,3,A,18,12,6,6,9,17,5,4,2,1,0,0
5/19/13,Palermo,Parma,1,3,A,0,3,A,22,12,10,8,12,16,5,5,1,2,0,0
5/19/13,Pescara,Fiorentina,1,5,A,0,3,A,23,12,5,8,14,10,2,1,0,0,0,0
5/19/13,Roma,Napoli,2,1,H,0,0,D,13,11,8,3,21,11,4,6,1,3,0,0
5/19/13,Siena,Milan,1,2,A,1,0,H,8,21,2,9,26,12,7,9,3,0,1,1
5/19/13,Torino,Catania,2,2,D,0,1,A,16,13,5,4,14,16,5,0,0,2,0,0
9/9/11,Milan,Lazio,2,2,D,2,2,D,18,12,8,5,16,15,3,1,2,2,0,0
9/10/11,Cesena,Napoli,1,3,A,1,1,D,11,18,3,6,14,12,4,6,2,3,1,0
9/11/11,Catania,Siena,0,0,D,0,0,D,9,4,1,2,14,25,4,4,2,4,0,0
9/11/11,Chievo,Novara,2,2,D,2,1,H,11,14,4,4,20,17,0,6,1,1,1,0
9/11/11,Fiorentina,Bologna,2,0,H,1,0,H,15,14,7,2,22,12,12,1,1,1,0,0
9/11/11,Genoa,Atalanta,2,2,D,1,2,A,15,16,4,5,16,17,7,3,2,4,1,0
9/11/11,Juventus,Parma,4,1,H,1,0,H,12,2,6,1,15,12,4,1,0,2,1,0
9/11/11,Lecce,Udinese,0,2,A,0,2,A,18,15,2,4,19,11,8,5,2,1,0,0
9/11/11,Palermo,Inter,4,3,H,0,1,A,16,18,9,5,10,20,4,7,2,3,0,0
9/11/11,Roma,Cagliari,1,2,A,0,0,D,16,10,8,3,13,16,5,4,0,5,1,0
9/17/11,Cagliari,Novara,2,1,H,1,0,H,17,7,5,4,23,18,4,5,2,3,0,0
9/17/11,Inter,Roma,0,0,D,0,0,D,18,12,4,3,12,15,5,6,1,1,0,0
9/18/11,Atalanta,Palermo,1,0,H,1,0,H,8,11,1,0,15,10,1,8,4,3,0,0
9/18/11,Bologna,Lecce,0,2,A,0,1,A,12,17,4,7,14,14,8,3,3,2,0,0
9/18/11,Catania,Cesena,1,0,H,1,0,H,10,4,3,2,16,12,8,1,4,2,0,0
9/18/11,Lazio,Genoa,1,2,A,1,0,H,11,10,2,4,13,16,6,2,1,2,0,0
9/18/11,Napoli,Milan,3,1,H,2,1,H,13,11,4,4,17,10,2,3,3,4,0,0
9/18/11,Parma,Chievo,2,1,H,1,0,H,11,10,5,1,21,13,0,2,1,3,1,0
9/18/11,Siena,Juventus,0,1,A,0,0,D,5,12,1,5,14,16,1,5,2,0,0,0
9/18/11,Udinese,Fiorentina,2,0,H,2,0,H,8,11,5,2,11,15,4,3,1,4,0,0
9/20/11,Novara,Inter,3,1,H,1,0,H,13,12,9,2,10,14,5,5,1,4,0,1
9/21/11,Cesena,Lazio,1,2,A,1,0,H,9,11,1,7,12,13,5,4,3,1,0,0
9/21/11,Chievo,Napoli,1,0,H,0,0,D,11,10,5,1,15,5,4,3,2,2,0,0
9/21/11,Fiorentina,Parma,3,0,H,0,0,D,19,7,6,0,12,17,5,5,0,4,0,0
9/21/11,Genoa,Catania,3,0,H,2,0,H,18,13,10,4,15,15,7,5,2,1,0,0
9/21/11,Juventus,Bologna,1,1,D,1,0,H,18,13,6,4,16,19,12,5,3,5,1,0
9/21/11,Lecce,Atalanta,1,2,A,1,1,D,10,12,6,5,17,15,5,3,2,5,1,0
9/21/11,Milan,Udinese,1,1,D,0,1,A,24,10,6,5,13,15,2,3,3,1,0,0
9/21/11,Palermo,Cagliari,3,2,H,2,0,H,10,14,3,5,15,13,1,5,4,2,0,0
9/22/11,Roma,Siena,1,1,D,1,0,H,14,14,4,4,12,8,6,4,1,1,0,0
9/24/11,Bologna,Inter,1,3,A,0,1,A,9,13,4,6,16,21,9,1,2,1,1,0
9/24/11,Milan,Cesena,1,0,H,1,0,H,10,7,4,3,16,14,11,3,3,1,0,0
9/24/11,Napoli,Fiorentina,0,0,D,0,0,D,8,12,3,4,6,14,7,6,2,3,0,0
9/25/11,Atalanta,Novara,2,1,H,1,0,H,12,11,5,3,20,23,4,3,4,1,0,0
9/25/11,Cagliari,Udinese,0,0,D,0,0,D,16,10,6,4,13,17,6,3,1,5,0,0
9/25/11,Catania,Juventus,1,1,D,1,0,H,13,15,4,5,20,16,3,10,2,3,0,0
9/25/11,Chievo,Genoa,2,1,H,0,0,D,21,8,9,4,12,16,8,5,0,2,0,1
9/25/11,Lazio,Palermo,0,0,D,0,0,D,24,13,6,5,15,13,9,3,2,1,0,0
9/25/11,Parma,Roma,0,1,A,0,0,D,15,18,4,4,13,17,7,5,2,3,0,0
9/25/11,Siena,Lecce,3,0,H,1,0,H,9,8,4,3,19,13,1,2,2,1,0,1
10/1/11,Inter,Napoli,0,3,A,0,1,A,10,14,2,4,16,9,2,6,3,2,1,0
10/1/11,Roma,Atalanta,3,1,H,2,0,H,24,11,6,2,8,11,6,10,1,3,0,0
10/2/11,Cesena,Chievo,0,0,D,0,0,D,14,6,4,1,18,16,3,2,5,3,0,0
10/2/11,Fiorentina,Lazio,1,2,A,1,1,D,12,18,6,7,12,9,7,3,3,1,0,0
10/2/11,Juventus,Milan,2,0,H,0,0,D,20,4,7,1,13,14,5,5,1,1,0,1
10/2/11,Lecce,Cagliari,0,2,A,0,2,A,11,10,4,3,24,18,4,7,6,2,0,0
10/2/11,Novara,Catania,3,3,D,0,1,A,19,20,7,7,23,26,8,4,5,1,0,0
10/2/11,Palermo,Siena,2,0,H,1,0,H,17,9,5,1,16,24,9,1,3,4,1,0
10/2/11,Parma,Genoa,3,1,H,2,0,H,19,17,9,9,21,14,3,5,1,1,0,0
10/2/11,Udinese,Bologna,2,0,H,1,0,H,26,10,8,3,24,19,4,3,1,3,0,0
